event_id,account_id,event_name,feature,occurred_at,received_at,properties
evt_0090_44_00,acct_0090,session_started,dashboard,2026-08-14T18:00:00+00:00,2026-08-14T18:00:00+00:00,"{""user_id"":""usr_0090_00""}"
evt_0090_44_01,acct_0090,feature_used,alerts,2026-08-14T19:30:00+00:00,2026-08-14T19:31:00+00:00,"{""user_id"":""usr_0090_01""}"
evt_0090_44_02,acct_0090,feature_used,reports,2026-08-14T20:00:00+00:00,2026-08-14T20:02:00+00:00,"{""user_id"":""usr_0090_02""}"
evt_0090_44_03,acct_0090,session_started,dashboard,2026-08-14T21:30:00+00:00,2026-08-14T21:33:00+00:00,"{""user_id"":""usr_0090_03""}"
evt_0090_44_04,acct_0090,feature_used,alerts,2026-08-14T22:00:00+00:00,2026-08-14T22:04:00+00:00,"{""user_id"":""usr_0090_04""}"
evt_0090_44_05,acct_0090,feature_used,reports,2026-08-14T23:30:00+00:00,2026-08-14T23:35:00+00:00,"{""user_id"":""usr_0090_05""}"
evt_0090_44_06,acct_0090,session_started,dashboard,2026-08-14T00:00:00+00:00,2026-08-14T00:06:00+00:00,"{""user_id"":""usr_0090_00""}"
evt_0090_44_07,acct_0090,feature_used,alerts,2026-08-14T01:30:00+00:00,2026-08-14T01:37:00+00:00,"{""user_id"":""usr_0090_01""}"
evt_0090_44_08,acct_0090,feature_used,reports,2026-08-14T02:00:00+00:00,2026-08-14T02:08:00+00:00,"{""user_id"":""usr_0090_02""}"
evt_0090_44_09,acct_0090,session_started,dashboard,2026-08-14T03:30:00+00:00,2026-08-14T03:30:00+00:00,"{""user_id"":""usr_0090_03""}"
evt_0090_44_10,acct_0090,feature_used,alerts,2026-08-14T04:00:00+00:00,2026-08-14T04:01:00+00:00,"{""user_id"":""usr_0090_04""}"
evt_0090_44_11,acct_0090,feature_used,reports,2026-08-14T05:30:00+00:00,2026-08-14T05:32:00+00:00,"{""user_id"":""usr_0090_05""}"
evt_0090_44_12,acct_0090,session_started,dashboard,2026-08-14T06:00:00+00:00,2026-08-14T06:03:00+00:00,"{""user_id"":""usr_0090_00""}"
evt_0090_44_13,acct_0090,feature_used,alerts,2026-08-14T07:30:00+00:00,2026-08-14T07:34:00+00:00,"{""user_id"":""usr_0090_01""}"
evt_0091_00_00,acct_0091,session_started,dashboard,2026-07-01T19:00:00+00:00,2026-07-01T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_00_01,acct_0091,feature_used,alerts,2026-07-01T20:31:00+00:00,2026-07-01T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_00_02,acct_0091,feature_used,reports,2026-07-01T21:02:00+00:00,2026-07-01T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_01_00,acct_0091,session_started,dashboard,2026-07-02T19:00:00+00:00,2026-07-02T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_01_01,acct_0091,feature_used,alerts,2026-07-02T20:31:00+00:00,2026-07-02T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_01_02,acct_0091,feature_used,reports,2026-07-02T21:02:00+00:00,2026-07-02T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_02_00,acct_0091,session_started,dashboard,2026-07-03T19:00:00+00:00,2026-07-03T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_02_01,acct_0091,feature_used,alerts,2026-07-03T20:31:00+00:00,2026-07-03T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_02_02,acct_0091,feature_used,reports,2026-07-03T21:02:00+00:00,2026-07-03T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_03_00,acct_0091,session_started,dashboard,2026-07-04T19:00:00+00:00,2026-07-04T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_03_01,acct_0091,feature_used,alerts,2026-07-04T20:31:00+00:00,2026-07-04T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_03_02,acct_0091,feature_used,reports,2026-07-04T21:02:00+00:00,2026-07-04T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_04_00,acct_0091,session_started,dashboard,2026-07-05T19:00:00+00:00,2026-07-05T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_04_01,acct_0091,feature_used,alerts,2026-07-05T20:31:00+00:00,2026-07-05T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_04_02,acct_0091,feature_used,reports,2026-07-05T21:02:00+00:00,2026-07-05T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_05_00,acct_0091,session_started,dashboard,2026-07-06T19:00:00+00:00,2026-07-06T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_05_01,acct_0091,feature_used,alerts,2026-07-06T20:31:00+00:00,2026-07-06T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_05_02,acct_0091,feature_used,reports,2026-07-06T21:02:00+00:00,2026-07-06T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_06_00,acct_0091,session_started,dashboard,2026-07-07T19:00:00+00:00,2026-07-07T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_06_01,acct_0091,feature_used,alerts,2026-07-07T20:31:00+00:00,2026-07-07T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_06_02,acct_0091,feature_used,reports,2026-07-07T21:02:00+00:00,2026-07-07T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_07_00,acct_0091,session_started,dashboard,2026-07-08T19:00:00+00:00,2026-07-08T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_07_01,acct_0091,feature_used,alerts,2026-07-08T20:31:00+00:00,2026-07-08T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_07_02,acct_0091,feature_used,reports,2026-07-08T21:02:00+00:00,2026-07-08T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_08_00,acct_0091,session_started,dashboard,2026-07-09T19:00:00+00:00,2026-07-09T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_08_01,acct_0091,feature_used,alerts,2026-07-09T20:31:00+00:00,2026-07-09T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_08_02,acct_0091,feature_used,reports,2026-07-09T21:02:00+00:00,2026-07-09T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_09_00,acct_0091,session_started,dashboard,2026-07-10T19:00:00+00:00,2026-07-10T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_09_01,acct_0091,feature_used,alerts,2026-07-10T20:31:00+00:00,2026-07-10T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_09_02,acct_0091,feature_used,reports,2026-07-10T21:02:00+00:00,2026-07-10T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_10_00,acct_0091,session_started,dashboard,2026-07-11T19:00:00+00:00,2026-07-11T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_10_01,acct_0091,feature_used,alerts,2026-07-11T20:31:00+00:00,2026-07-11T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_10_02,acct_0091,feature_used,reports,2026-07-11T21:02:00+00:00,2026-07-11T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_11_00,acct_0091,session_started,dashboard,2026-07-12T19:00:00+00:00,2026-07-12T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_11_01,acct_0091,feature_used,alerts,2026-07-12T20:31:00+00:00,2026-07-12T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_11_02,acct_0091,feature_used,reports,2026-07-12T21:02:00+00:00,2026-07-12T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_12_00,acct_0091,session_started,dashboard,2026-07-13T19:00:00+00:00,2026-07-13T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_12_01,acct_0091,feature_used,alerts,2026-07-13T20:31:00+00:00,2026-07-13T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_12_02,acct_0091,feature_used,reports,2026-07-13T21:02:00+00:00,2026-07-13T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_13_00,acct_0091,session_started,dashboard,2026-07-14T19:00:00+00:00,2026-07-14T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_13_01,acct_0091,feature_used,alerts,2026-07-14T20:31:00+00:00,2026-07-14T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_13_02,acct_0091,feature_used,reports,2026-07-14T21:02:00+00:00,2026-07-14T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_14_00,acct_0091,session_started,dashboard,2026-07-15T19:00:00+00:00,2026-07-15T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_14_01,acct_0091,feature_used,alerts,2026-07-15T20:31:00+00:00,2026-07-15T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_14_02,acct_0091,feature_used,reports,2026-07-15T21:02:00+00:00,2026-07-15T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_15_00,acct_0091,session_started,dashboard,2026-07-16T19:00:00+00:00,2026-07-16T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_15_01,acct_0091,feature_used,alerts,2026-07-16T20:31:00+00:00,2026-07-16T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_15_02,acct_0091,feature_used,reports,2026-07-16T21:02:00+00:00,2026-07-16T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_16_00,acct_0091,session_started,dashboard,2026-07-17T19:00:00+00:00,2026-07-17T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_16_01,acct_0091,feature_used,alerts,2026-07-17T20:31:00+00:00,2026-07-17T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_16_02,acct_0091,feature_used,reports,2026-07-17T21:02:00+00:00,2026-07-17T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_17_00,acct_0091,session_started,dashboard,2026-07-18T19:00:00+00:00,2026-07-18T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_17_01,acct_0091,feature_used,alerts,2026-07-18T20:31:00+00:00,2026-07-18T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_17_02,acct_0091,feature_used,reports,2026-07-18T21:02:00+00:00,2026-07-18T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_18_00,acct_0091,session_started,dashboard,2026-07-19T19:00:00+00:00,2026-07-19T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_18_01,acct_0091,feature_used,alerts,2026-07-19T20:31:00+00:00,2026-07-19T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_18_02,acct_0091,feature_used,reports,2026-07-19T21:02:00+00:00,2026-07-19T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_19_00,acct_0091,session_started,dashboard,2026-07-20T19:00:00+00:00,2026-07-20T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_19_01,acct_0091,feature_used,alerts,2026-07-20T20:31:00+00:00,2026-07-20T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_19_02,acct_0091,feature_used,reports,2026-07-20T21:02:00+00:00,2026-07-20T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_20_00,acct_0091,session_started,dashboard,2026-07-21T19:00:00+00:00,2026-07-21T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_20_01,acct_0091,feature_used,alerts,2026-07-21T20:31:00+00:00,2026-07-21T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_20_02,acct_0091,feature_used,reports,2026-07-21T21:02:00+00:00,2026-07-21T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_21_00,acct_0091,session_started,dashboard,2026-07-22T19:00:00+00:00,2026-07-22T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_21_01,acct_0091,feature_used,alerts,2026-07-22T20:31:00+00:00,2026-07-22T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_21_02,acct_0091,feature_used,reports,2026-07-22T21:02:00+00:00,2026-07-22T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_22_00,acct_0091,session_started,dashboard,2026-07-23T19:00:00+00:00,2026-07-23T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_22_01,acct_0091,feature_used,alerts,2026-07-23T20:31:00+00:00,2026-07-23T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_22_02,acct_0091,feature_used,reports,2026-07-23T21:02:00+00:00,2026-07-23T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_23_00,acct_0091,session_started,dashboard,2026-07-24T19:00:00+00:00,2026-07-24T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_23_01,acct_0091,feature_used,alerts,2026-07-24T20:31:00+00:00,2026-07-24T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_23_02,acct_0091,feature_used,reports,2026-07-24T21:02:00+00:00,2026-07-24T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_24_00,acct_0091,session_started,dashboard,2026-07-25T19:00:00+00:00,2026-07-25T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_24_01,acct_0091,feature_used,alerts,2026-07-25T20:31:00+00:00,2026-07-25T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_24_02,acct_0091,feature_used,reports,2026-07-25T21:02:00+00:00,2026-07-25T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_25_00,acct_0091,session_started,dashboard,2026-07-26T19:00:00+00:00,2026-07-26T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_25_01,acct_0091,feature_used,alerts,2026-07-26T20:31:00+00:00,2026-07-26T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_25_02,acct_0091,feature_used,reports,2026-07-26T21:02:00+00:00,2026-07-26T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_26_00,acct_0091,session_started,dashboard,2026-07-27T19:00:00+00:00,2026-07-27T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_26_01,acct_0091,feature_used,alerts,2026-07-27T20:31:00+00:00,2026-07-27T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_26_02,acct_0091,feature_used,reports,2026-07-27T21:02:00+00:00,2026-07-27T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_27_00,acct_0091,session_started,dashboard,2026-07-28T19:00:00+00:00,2026-07-28T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_27_01,acct_0091,feature_used,alerts,2026-07-28T20:31:00+00:00,2026-07-28T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_27_02,acct_0091,feature_used,reports,2026-07-28T21:02:00+00:00,2026-07-28T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_28_00,acct_0091,session_started,dashboard,2026-07-29T19:00:00+00:00,2026-07-29T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_28_01,acct_0091,feature_used,alerts,2026-07-29T20:31:00+00:00,2026-07-29T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_28_02,acct_0091,feature_used,reports,2026-07-29T21:02:00+00:00,2026-07-29T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_29_00,acct_0091,session_started,dashboard,2026-07-30T19:00:00+00:00,2026-07-30T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_29_01,acct_0091,feature_used,alerts,2026-07-30T20:31:00+00:00,2026-07-30T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_29_02,acct_0091,feature_used,reports,2026-07-30T21:02:00+00:00,2026-07-30T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_30_00,acct_0091,session_started,dashboard,2026-07-31T19:00:00+00:00,2026-07-31T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_30_01,acct_0091,feature_used,alerts,2026-07-31T20:31:00+00:00,2026-07-31T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_30_02,acct_0091,feature_used,reports,2026-07-31T21:02:00+00:00,2026-07-31T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_31_00,acct_0091,session_started,dashboard,2026-08-01T19:00:00+00:00,2026-08-01T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_31_01,acct_0091,feature_used,alerts,2026-08-01T20:31:00+00:00,2026-08-01T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_31_02,acct_0091,feature_used,reports,2026-08-01T21:02:00+00:00,2026-08-01T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_32_00,acct_0091,session_started,dashboard,2026-08-02T19:00:00+00:00,2026-08-02T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_32_01,acct_0091,feature_used,alerts,2026-08-02T20:31:00+00:00,2026-08-02T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_32_02,acct_0091,feature_used,reports,2026-08-02T21:02:00+00:00,2026-08-02T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_33_00,acct_0091,session_started,dashboard,2026-08-03T19:00:00+00:00,2026-08-03T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_33_01,acct_0091,feature_used,alerts,2026-08-03T20:31:00+00:00,2026-08-03T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_33_02,acct_0091,feature_used,reports,2026-08-03T21:02:00+00:00,2026-08-03T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_34_00,acct_0091,session_started,dashboard,2026-08-04T19:00:00+00:00,2026-08-04T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_34_01,acct_0091,feature_used,alerts,2026-08-04T20:31:00+00:00,2026-08-04T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_34_02,acct_0091,feature_used,reports,2026-08-04T21:02:00+00:00,2026-08-04T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_35_00,acct_0091,session_started,dashboard,2026-08-05T19:00:00+00:00,2026-08-05T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_35_01,acct_0091,feature_used,alerts,2026-08-05T20:31:00+00:00,2026-08-05T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_35_02,acct_0091,feature_used,reports,2026-08-05T21:02:00+00:00,2026-08-05T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_36_00,acct_0091,session_started,dashboard,2026-08-06T19:00:00+00:00,2026-08-06T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_36_01,acct_0091,feature_used,alerts,2026-08-06T20:31:00+00:00,2026-08-06T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_36_02,acct_0091,feature_used,reports,2026-08-06T21:02:00+00:00,2026-08-06T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_37_00,acct_0091,session_started,dashboard,2026-08-07T19:00:00+00:00,2026-08-07T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_37_01,acct_0091,feature_used,alerts,2026-08-07T20:31:00+00:00,2026-08-07T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_37_02,acct_0091,feature_used,reports,2026-08-07T21:02:00+00:00,2026-08-07T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_38_00,acct_0091,session_started,dashboard,2026-08-08T19:00:00+00:00,2026-08-08T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_38_01,acct_0091,feature_used,alerts,2026-08-08T20:31:00+00:00,2026-08-08T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_38_02,acct_0091,feature_used,reports,2026-08-08T21:02:00+00:00,2026-08-08T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_39_00,acct_0091,session_started,dashboard,2026-08-09T19:00:00+00:00,2026-08-09T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_39_01,acct_0091,feature_used,alerts,2026-08-09T20:31:00+00:00,2026-08-09T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_39_02,acct_0091,feature_used,reports,2026-08-09T21:02:00+00:00,2026-08-09T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_40_00,acct_0091,session_started,dashboard,2026-08-10T19:00:00+00:00,2026-08-10T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_40_01,acct_0091,feature_used,alerts,2026-08-10T20:31:00+00:00,2026-08-10T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_40_02,acct_0091,feature_used,reports,2026-08-10T21:02:00+00:00,2026-08-10T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_41_00,acct_0091,session_started,dashboard,2026-08-11T19:00:00+00:00,2026-08-11T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_41_01,acct_0091,feature_used,alerts,2026-08-11T20:31:00+00:00,2026-08-11T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_41_02,acct_0091,feature_used,reports,2026-08-11T21:02:00+00:00,2026-08-11T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_42_00,acct_0091,session_started,dashboard,2026-08-12T19:00:00+00:00,2026-08-12T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_42_01,acct_0091,feature_used,alerts,2026-08-12T20:31:00+00:00,2026-08-12T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_42_02,acct_0091,feature_used,reports,2026-08-12T21:02:00+00:00,2026-08-12T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_43_00,acct_0091,session_started,dashboard,2026-08-13T19:00:00+00:00,2026-08-13T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_43_01,acct_0091,feature_used,alerts,2026-08-13T20:31:00+00:00,2026-08-13T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_43_02,acct_0091,feature_used,reports,2026-08-13T21:02:00+00:00,2026-08-13T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0091_44_00,acct_0091,session_started,dashboard,2026-08-14T19:00:00+00:00,2026-08-14T19:01:00+00:00,"{""user_id"":""usr_0091_00""}"
evt_0091_44_01,acct_0091,feature_used,alerts,2026-08-14T20:31:00+00:00,2026-08-14T20:33:00+00:00,"{""user_id"":""usr_0091_01""}"
evt_0091_44_02,acct_0091,feature_used,reports,2026-08-14T21:02:00+00:00,2026-08-14T21:05:00+00:00,"{""user_id"":""usr_0091_02""}"
evt_0092_00_00,acct_0092,session_started,bulk_export,2026-07-01T20:00:00+00:00,2026-07-01T20:02:00+00:00,"{""user_id"":""usr_0092_00""}"
evt_0092_00_01,acct_0092,feature_used,bulk_export,2026-07-01T21:32:00+00:00,2026-07-01T21:35:00+00:00,"{""user_id"":""usr_0092_01""}"
evt_0092_00_02,acct_0092,feature_used,bulk_export,2026-07-01T22:04:00+00:00,2026-07-01T22:08:00+00:00,"{""user_id"":""usr_0092_02""}"
evt_0092_00_03,acct_0092,session_started,bulk_export,2026-07-01T23:36:00+00:00,2026-07-01T23:41:00+00:00,"{""user_id"":""usr_0092_03""}"
evt_0092_00_04,acct_0092,feature_used,bulk_export,2026-07-01T00:08:00+00:00,2026-07-01T00:14:00+00:00,"{""user_id"":""usr_0092_04""}"
evt_0092_00_05,acct_0092,feature_used,bulk_export,2026-07-01T01:40:00+00:00,2026-07-01T01:47:00+00:00,"{""user_id"":""usr_0092_05""}"
evt_0092_00_06,acct_0092,session_started,bulk_export,2026-07-01T02:12:00+00:00,2026-07-01T02:20:00+00:00,"{""user_id"":""usr_0092_00""}"
evt_0092_01_00,acct_0092,session_started,bulk_export,2026-07-02T20:00:00+00:00,2026-07-02T20:02:00+00:00,"{""user_id"":""usr_0092_00""}"
evt_0092_01_01,acct_0092,feature_used,bulk_export,2026-07-02T21:32:00+00:00,2026-07-02T21:35:00+00:00,"{""user_id"":""usr_0092_01""}"
evt_0092_01_02,acct_0092,feature_used,bulk_export,2026-07-02T22:04:00+00:00,2026-07-02T22:08:00+00:00,"{""user_id"":""usr_0092_02""}"
evt_0092_01_03,acct_0092,session_started,bulk_export,2026-07-02T23:36:00+00:00,2026-07-02T23:41:00+00:00,"{""user_id"":""usr_0092_03""}"
evt_0092_01_04,acct_0092,feature_used,bulk_export,2026-07-02T00:08:00+00:00,2026-07-02T00:14:00+00:00,"{""user_id"":""usr_0092_04""}"
evt_0092_01_05,acct_0092,feature_used,bulk_export,2026-07-02T01:40:00+00:00,2026-07-02T01:47:00+00:00,"{""user_id"":""usr_0092_05""}"
evt_0092_01_06,acct_0092,session_started,bulk_export,2026-07-02T02:12:00+00:00,2026-07-02T02:20:00+00:00,"{""user_id"":""usr_0092_00""}"
evt_0092_02_00,acct_0092,session_started,bulk_export,2026-07-03T20:00:00+00:00,2026-07-03T20:02:00+00:00,"{""user_id"":""usr_0092_00""}"
evt_0092_02_01,acct_0092,feature_used,bulk_export,2026-07-03T21:32:00+00:00,2026-07-03T21:35:00+00:00,"{""user_id"":""usr_0092_01""}"
evt_0092_02_02,acct_0092,feature_used,bulk_export,2026-07-03T22:04:00+00:00,2026-07-03T22:08:00+00:00,"{""user_id"":""usr_0092_02""}"
evt_0092_02_03,acct_0092,session_started,bulk_export,2026-07-03T23:36:00+00:00,2026-07-03T23:41:00+00:00,"{""user_id"":""usr_0092_03""}"
evt_0092_02_04,acct_0092,feature_used,bulk_export,2026-07-03T00:08:00+00:00,2026-07-03T00:14:00+00:00,"{""user_id"":""usr_0092_04""}"
evt_0092_02_05,acct_0092,feature_used,bulk_export,2026-07-03T01:40:00+00:00,2026-07-03T01:47:00+00:00,"{""user_id"":""usr_0092_05""}"
evt_0092_02_06,acct_0092,session_started,bulk_export,2026-07-03T02:12:00+00:00,2026-07-03T02:20:00+00:00,"{""user_id"":""usr_0092_00""}"
evt_0092_03_00,acct_0092,session_started,bulk_export,2026-07-04T20:00:00+00:00,2026-07-04T20:02:00+00:00,"{""user_id"":""usr_0092_00""}"
evt_0092_03_01,acct_0092,feature_used,bulk_export,2026-07-04T21:32:00+00:00,2026-07-04T21:35:00+00:00,"{""user_id"":""usr_0092_01""}"
evt_0092_03_02,acct_0092,feature_used,bulk_export,2026-07-04T22:04:00+00:00,2026-07-04T22:08:00+00:00,"{""user_id"":""usr_0092_02""}"
evt_0092_03_03,acct_0092,session_started,bulk_export,2026-07-04T23:36:00+00:00,2026-07-04T23:41:00+00:00,"{""user_id"":""usr_0092_03""}"
evt_0092_03_04,acct_0092,feature_used,bulk_export,2026-07-04T00:08:00+00:00,2026-07-04T00:14:00+00:00,"{""user_id"":""usr_0092_04""}"
evt_0092_03_05,acct_0092,feature_used,bulk_export,2026-07-04T01:40:00+00:00,2026-07-04T01:47:00+00:00,"{""user_id"":""usr_0092_05""}"
